,Loss
184,0.38020265102386475
185,0.37089118361473083
186,0.3925403356552124
187,0.334525465965271
188,0.37845292687416077
189,0.3422698378562927
190,0.38288867473602295
191,0.3430973291397095
192,0.34604620933532715
193,0.33647188544273376
194,0.33613860607147217
195,0.3797958195209503
196,0.3417946398258209
197,0.4214256703853607
198,0.37311631441116333
199,0.38305628299713135
200,0.33766424655914307
201,0.33572351932525635
202,0.3241015672683716
203,0.29532814025878906
204,0.38377806544303894
205,0.33747124671936035
206,0.4027137756347656
207,0.3433351218700409
208,0.40345826745033264
209,0.30573344230651855
210,0.3164141774177551
211,0.3404776453971863
212,0.309642493724823
213,0.3127381503582001
214,0.404746949672699
215,0.3260077238082886
216,0.3478536307811737
217,0.3242570161819458
218,0.34882766008377075
219,0.29130762815475464
220,0.3343696594238281
221,0.3471010625362396
222,0.2982501983642578
223,0.4168674349784851
224,0.33666419982910156
225,0.2947330176830292
226,0.2827480435371399
227,0.31236565113067627
228,0.322443425655365
229,0.3061544895172119
230,0.32720762491226196
231,0.31864604353904724
232,0.33620721101760864
233,0.30677366256713867
234,0.3026638627052307
235,0.29374104738235474
236,0.31780505180358887
237,0.36138248443603516
238,0.2607111930847168
239,0.39852672815322876
240,0.30315065383911133
241,0.3192784786224365
242,0.31619584560394287
243,0.32391810417175293
244,0.30755653977394104
245,0.29310351610183716
246,0.3775358498096466
247,0.2647905945777893
248,0.29969853162765503
249,0.3001359701156616
250,0.30340901017189026
251,0.3733249008655548
252,0.30407649278640747
253,0.3211207985877991
254,0.29599976539611816
255,0.30977630615234375
256,0.3206729292869568
257,0.290166974067688
258,0.3378456234931946
259,0.2645704448223114
260,0.36895251274108887
261,0.3693268895149231
262,0.31570667028427124
263,0.31745263934135437
264,0.37829601764678955
265,0.30413997173309326
266,0.3326336741447449
267,0.2999107837677002
268,0.30824264883995056
269,0.3182597756385803
270,0.3168402314186096
271,0.32613810896873474
272,0.29857394099235535
273,0.26624682545661926
274,0.3315211832523346
275,0.3009777367115021
276,0.29151201248168945
277,0.28415143489837646
278,0.4221610128879547
279,0.3155156672000885
280,0.285844087600708
281,0.29656821489334106
282,0.30009034276008606
283,0.3149924874305725
284,0.2917754352092743
285,0.31044843792915344
286,0.3114866316318512
287,0.261006236076355
288,0.2581542134284973
289,0.2799224853515625
290,0.30167001485824585
291,0.3278348445892334
292,0.3563334345817566
293,0.3519805669784546
294,0.3412046730518341
295,0.31610479950904846
296,0.27262166142463684
297,0.25156089663505554
298,0.3675270676612854
299,0.2664854824542999
300,0.3476015627384186
301,0.32674893736839294
302,0.26939311623573303
303,0.37427109479904175
304,0.29753661155700684
305,0.29224395751953125
306,0.3380204737186432
307,0.3029235601425171
308,0.2661020755767822
309,0.2604942321777344
310,0.29489436745643616
311,0.2661190629005432
312,0.27108651399612427
313,0.33695799112319946
314,0.31270909309387207
315,0.24860630929470062
316,0.283211886882782
317,0.3169872760772705
318,0.2878704369068146
319,0.28321778774261475
320,0.32885998487472534
321,0.31453779339790344
322,0.3279167413711548
323,0.2535941004753113
324,0.2936495244503021
325,0.30112341046333313
326,0.3523305058479309
327,0.358154833316803
328,0.3029279112815857
329,0.2659762501716614
330,0.29815390706062317
331,0.2549656331539154
332,0.26712557673454285
333,0.3150755763053894
334,0.2605701684951782
335,0.29395291209220886
336,0.2776530385017395
337,0.2632272243499756
338,0.31182020902633667
339,0.31613126397132874
340,0.3028227388858795
341,0.24355800449848175
342,0.36134931445121765
343,0.29163870215415955
344,0.27016565203666687
345,0.3398066461086273
346,0.35850393772125244
347,0.26865288615226746
348,0.30292466282844543
349,0.33385491371154785
350,0.27123600244522095
351,0.26550036668777466
352,0.28794997930526733
353,0.2888416051864624
354,0.234645813703537
355,0.3472173810005188
356,0.26143091917037964
357,0.2579265236854553
358,0.26590317487716675
359,0.2707933485507965
360,0.22131182253360748
361,0.3319569230079651
362,0.2536429762840271
363,0.2579381763935089
364,0.2567685842514038
365,0.300707072019577
366,0.25490763783454895
367,0.23267894983291626
368,0.26910683512687683
369,0.32736167311668396
370,0.29355546832084656
371,0.2586595118045807
372,0.3211544156074524
373,0.2937963008880615
374,0.286935418844223
375,0.3629739284515381
376,0.2792254686355591
377,0.2669788897037506
378,0.2971656024456024
379,0.36807966232299805
380,0.2896239161491394
381,0.2562021017074585
382,0.2876892685890198
383,0.26195305585861206
384,0.2552820146083832
385,0.35308772325515747
386,0.3497294783592224
387,0.2897394299507141
388,0.2635912299156189
389,0.5019567012786865
390,0.2798890173435211
391,0.29801857471466064
392,0.23352834582328796
393,0.24389931559562683
394,0.27200037240982056
395,0.31137150526046753
396,0.24447785317897797
397,0.26910290122032166
398,0.26793360710144043
399,0.3507504165172577
400,0.3214262127876282
401,0.30044808983802795
402,0.2523003816604614
403,0.2508254051208496
404,0.24580079317092896
405,0.28541651368141174
406,0.27760931849479675
407,0.2656204104423523
408,0.37142282724380493
409,0.2655300498008728
410,0.2636263370513916
411,0.29924142360687256
412,0.2720909118652344
413,0.28319382667541504
414,0.3323948383331299
415,0.29974502325057983
416,0.21306253969669342
417,0.27805864810943604
418,0.28737443685531616
419,0.27853813767433167
420,0.26178601384162903
421,0.27166005969047546
422,0.2649846076965332
423,0.2597285509109497
424,0.25686126947402954
425,0.3007226884365082
426,0.3558884561061859
427,0.2867705523967743
428,0.2631411552429199
429,0.26815932989120483
430,0.26299479603767395
431,0.32704371213912964
432,0.23980987071990967
433,0.29066306352615356
434,0.26830732822418213
435,0.2790576219558716
436,0.24260267615318298
437,0.24155069887638092
438,0.25626111030578613
439,0.23238568007946014
440,0.2631300687789917
441,0.3031182289123535
442,0.26303231716156006
443,0.23984669148921967
444,0.22425386309623718
445,0.3420194685459137
446,0.3115420937538147
447,0.31363266706466675
448,0.2570755183696747
449,0.2373671531677246
450,0.2989577353000641
451,0.3909304141998291
452,0.24602459371089935
453,0.3017732799053192
454,0.2574603259563446
455,0.21486936509609222
456,0.2766527235507965
457,0.2856253981590271
458,0.2928365170955658
459,0.26836371421813965
460,0.21819111704826355
461,0.23864614963531494
462,0.28991803526878357
463,0.2660539448261261
464,0.37837788462638855
465,0.2737467288970947
466,0.31484878063201904
467,0.2523441016674042
468,0.2590010166168213
469,0.31241315603256226
470,0.26118871569633484
471,0.2458711415529251
472,0.2119566649198532
473,0.2630380094051361
474,0.24787326157093048
475,0.24536725878715515
476,0.3158903121948242
477,0.25636035203933716
478,0.21027874946594238
479,0.22270327806472778
480,0.24640895426273346
481,0.2541564106941223
482,0.24950413405895233
483,0.23747089505195618
484,0.2762238085269928
485,0.247564896941185
486,0.28519904613494873
487,0.2186257243156433
488,0.25385427474975586
489,0.27749308943748474
490,0.22857870161533356
491,0.2505759596824646
492,0.25845372676849365
493,0.27667927742004395
494,0.2965652048587799
495,0.23267990350723267
496,0.24914783239364624
497,0.255005419254303
498,0.24407123029232025
499,0.2871749997138977
500,0.22040167450904846
501,0.2312335968017578
502,0.24790909886360168
503,0.2694658041000366
504,0.25975435972213745
505,0.2584410011768341
506,0.21183639764785767
507,0.2705853581428528
508,0.2673451900482178
509,0.23087260127067566
510,0.2248057723045349
511,0.25564971566200256
512,0.28035277128219604
513,0.33361974358558655
514,0.32163500785827637
515,0.21316838264465332
516,0.39131590723991394
517,0.2326745092868805
518,0.30238187313079834
519,0.21658889949321747
520,0.22207997739315033
521,0.2883526086807251
522,0.21001985669136047
523,0.32749760150909424
524,0.2541976273059845
525,0.2325407862663269
526,0.33275163173675537
527,0.27568545937538147
528,0.3089980185031891
529,0.26266980171203613
530,0.29931920766830444
531,0.29436805844306946
532,0.20713020861148834
533,0.23719504475593567
534,0.21733945608139038
535,0.20767496526241302
536,0.2842700779438019
537,0.2285902202129364
538,0.2386818826198578
539,0.41364723443984985
540,0.2824321389198303
541,0.24175843596458435
542,0.2861727476119995
543,0.31181788444519043
544,0.24468094110488892
545,0.32319456338882446
546,0.2503777742385864
547,0.218917578458786
548,0.22642681002616882
549,0.22845789790153503
550,0.23197990655899048
551,0.21990768611431122
552,0.2530082166194916
553,0.244871124625206
554,0.25989830493927
555,0.2742935121059418
556,0.23133108019828796
557,0.25221002101898193
558,0.2514934241771698
559,0.31478798389434814
560,0.21723629534244537
561,0.27027958631515503
562,0.25850909948349
563,0.2858412563800812
564,0.21930131316184998
565,0.23900437355041504
566,0.22718648612499237
567,0.2645130753517151
568,0.22969496250152588
569,0.22900424897670746
570,0.2316361665725708
571,0.25755852460861206
572,0.28904759883880615
573,0.24632295966148376
574,0.3809622526168823
575,0.29749181866645813
576,0.21685466170310974
577,0.2051444947719574
578,0.31739452481269836
579,0.26010289788246155
580,0.24970540404319763
581,0.2161601483821869
582,0.2440546751022339
583,0.22852420806884766
584,0.23676103353500366
585,0.26519763469696045
586,0.24999955296516418
587,0.24354255199432373
588,0.21180535852909088
589,0.25268271565437317
590,0.21316839754581451
591,0.22475986182689667
592,0.23328228294849396
593,0.23659715056419373
594,0.2637396454811096
595,0.23724493384361267
596,0.27796468138694763
597,0.25976622104644775
598,0.2332988828420639
599,0.22914695739746094
600,0.26280009746551514
601,0.23296323418617249
602,0.33310550451278687
603,0.22268694639205933
604,0.25416916608810425
605,0.3159661293029785
606,0.21099905669689178
607,0.25750231742858887
608,0.2386210560798645
609,0.25627392530441284
610,0.23391902446746826
611,0.2429359406232834
612,0.24224473536014557
613,0.22014883160591125
614,0.21788716316223145
615,0.2696234881877899
616,0.2605106830596924
617,0.22311240434646606
618,0.37597769498825073
619,0.2641978859901428
620,0.22155052423477173
621,0.27649134397506714
622,0.22630158066749573
623,0.2550276815891266
624,0.23322875797748566
625,0.2655615508556366
626,0.21391335129737854
627,0.37356454133987427
628,0.25402572751045227
629,0.2157060205936432
630,0.32152149081230164
631,0.2005014717578888
632,0.19332176446914673
633,0.25871139764785767
634,0.24870581924915314
635,0.308451384305954
636,0.2546761929988861
637,0.25917500257492065
638,0.24160784482955933
639,0.24810892343521118
640,0.2105119526386261
641,0.20993900299072266
642,0.3022230267524719
643,0.22996798157691956
644,0.20355242490768433
645,0.24393431842327118
646,0.2730995714664459
647,0.27479466795921326
648,0.22621995210647583
649,0.24926358461380005
650,0.24932467937469482
651,0.25331956148147583
652,0.24721872806549072
653,0.23636552691459656
654,0.18695220351219177
655,0.22791458666324615
656,0.22661511600017548
657,0.22413639724254608
658,0.24198493361473083
659,0.19206491112709045
660,0.2386205941438675
661,0.260026752948761
662,0.21749243140220642
663,0.227068692445755
664,0.21085388958454132
665,0.18038246035575867
666,0.24657177925109863
667,0.2098684012889862
668,0.20797812938690186
669,0.20813432335853577
670,0.2422390580177307
671,0.22228719294071198
672,0.3349786400794983
673,0.2206227332353592
674,0.25053390860557556
675,0.2321968525648117
676,0.2243025004863739
677,0.1916705071926117
678,0.22808662056922913
679,0.2343904674053192
680,0.22511807084083557
681,0.2615891396999359
682,0.2087128460407257
683,0.2421562373638153
684,0.30016952753067017
685,0.20764607191085815
686,0.23243242502212524
687,0.2680717706680298
688,0.21997487545013428
689,0.28632402420043945
690,0.2526179254055023
691,0.178594172000885
692,0.2750978171825409
693,0.1985127478837967
694,0.24950316548347473
695,0.19629783928394318
696,0.22721906006336212
697,0.26793748140335083
698,0.2363435924053192
699,0.21897408366203308
700,0.2509646415710449
701,0.2580968737602234
702,0.19594094157218933
703,0.19443951547145844
704,0.2858876585960388
705,0.3166291117668152
706,0.2399766594171524
707,0.2225598692893982
708,0.22311082482337952
709,0.21685121953487396
710,0.258319616317749
711,0.23884086310863495
712,0.2159145474433899
713,0.2587774991989136
714,0.19317910075187683
715,0.24796682596206665
716,0.26123103499412537
717,0.2018226683139801
718,0.3020225465297699
719,0.20482541620731354
720,0.33291536569595337
721,0.19714227318763733
722,0.2571265399456024
723,0.23591119050979614
724,0.2102961391210556
725,0.2082189917564392
726,0.21527422964572906
727,0.20393097400665283
728,0.263517290353775
729,0.21992585062980652
730,0.22584016621112823
731,0.2732110917568207
732,0.2638263404369354
733,0.30525898933410645
734,0.195051908493042
735,0.1883653849363327
736,0.21187488734722137
737,0.21602050960063934
738,0.17837047576904297
739,0.33830180764198303
740,0.2262081503868103
741,0.221469908952713
742,0.20040985941886902
743,0.26200294494628906
744,0.20585408806800842
745,0.18418622016906738
746,0.23803049325942993
747,0.2030220329761505
748,0.2211889773607254
749,0.21156984567642212
750,0.23303526639938354
751,0.1903049647808075
752,0.2701711356639862
753,0.24424274265766144
754,0.26649439334869385
755,0.23297610878944397
756,0.21789926290512085
757,0.27068355679512024
758,0.19758066534996033
759,0.20478585362434387
760,0.2102024257183075
761,0.21750812232494354
762,0.20813223719596863
763,0.1920723021030426
764,0.24281547963619232
765,0.23250259459018707
766,0.1937730610370636
767,0.1762523055076599
768,0.2350980043411255
769,0.21153846383094788
770,0.19692564010620117
771,0.1806304156780243
772,0.342963844537735
773,0.19455964863300323
774,0.22277618944644928
775,0.30653244256973267
776,0.27011412382125854
777,0.3189297318458557
778,0.22012263536453247
779,0.29714345932006836
780,0.22783222794532776
781,0.2588162422180176
782,0.23451964557170868
783,0.22823412716388702
784,0.22539758682250977
785,0.19788861274719238
786,0.19416582584381104
787,0.20459528267383575
788,0.2249719798564911
789,0.21327167749404907
790,0.2109633833169937
791,0.21510064601898193
792,0.221445232629776
793,0.2017425298690796
794,0.19405631721019745
795,0.28759637475013733
796,0.23236387968063354
797,0.25198376178741455
798,0.22320549190044403
799,0.19009876251220703
800,0.2328673005104065
801,0.2276657521724701
802,0.23098713159561157
803,0.2034491002559662
804,0.20043517649173737
805,0.2218448519706726
806,0.22637541592121124
807,0.2590121626853943
808,0.2266971617937088
809,0.22328853607177734
810,0.21278510987758636
811,0.2155696153640747
812,0.19998377561569214
813,0.19619473814964294
814,0.329866886138916
815,0.24480023980140686
816,0.21567270159721375
817,0.2268533706665039
818,0.20023074746131897
819,0.2020823061466217
820,0.21404895186424255
821,0.19021061062812805
822,0.2359888255596161
823,0.24292048811912537
824,0.2736285328865051
825,0.20860107243061066
826,0.192704975605011
827,0.23473858833312988
828,0.24715587496757507
829,0.3152441382408142
830,0.20594720542430878
831,0.21618273854255676
832,0.25693657994270325
833,0.31973254680633545
834,0.20261962711811066
835,0.21857845783233643
836,0.20676007866859436
837,0.2539675235748291
838,0.20285284519195557
839,0.1686803549528122
840,0.18626166880130768
841,0.22541069984436035
842,0.19263938069343567
843,0.3283587098121643
844,0.20505587756633759
845,0.19822180271148682
846,0.23819488286972046
847,0.21416595578193665
848,0.2036001831293106
849,0.23214823007583618
850,0.21671244502067566
851,0.20963738858699799
852,0.22791053354740143
853,0.18088282644748688
854,0.18752098083496094
855,0.21790242195129395
856,0.23380433022975922
857,0.22077453136444092
858,0.18830738961696625
859,0.22268271446228027
860,0.3179401457309723
861,0.19547662138938904
862,0.2975947856903076
863,0.20390823483467102
864,0.27449464797973633
865,0.21236950159072876
866,0.3212122619152069
867,0.21542298793792725
868,0.25515034794807434
869,0.2942459285259247
870,0.2203812152147293
871,0.21668703854084015
872,0.19862350821495056
873,0.2373693585395813
874,0.24296748638153076
875,0.22489100694656372
876,0.275272399187088
877,0.22345398366451263
878,0.22084888815879822
879,0.2239512801170349
880,0.21710465848445892
881,0.18486833572387695
882,0.1988222897052765
883,0.2611255347728729
884,0.19036978483200073
885,0.19775351881980896
886,0.21417561173439026
887,0.3040143549442291
888,0.2102295607328415
889,0.20854438841342926
890,0.19414886832237244
891,0.19442406296730042
892,0.17468415200710297
893,0.2267085313796997
894,0.2284158617258072
895,0.21633023023605347
896,0.21968701481819153
897,0.32744288444519043
898,0.23732784390449524
899,0.2157059907913208
900,0.23227021098136902
901,0.21130585670471191
902,0.3673284351825714
903,0.21779993176460266
904,0.20429456233978271
905,0.3384056091308594
906,0.21770349144935608
907,0.2782963216304779
908,0.30805569887161255
909,0.23461073637008667
910,0.1942090392112732
911,0.22275680303573608
912,0.27276432514190674
913,0.19850647449493408
914,0.204534113407135
915,0.20566505193710327
916,0.2029230296611786
917,0.25380250811576843
918,0.17063972353935242
919,0.19772660732269287
920,0.22261713445186615
921,0.20148473978042603
922,0.21435415744781494
923,0.18747958540916443
924,0.19415730237960815
925,0.23638507723808289
926,0.2913897931575775
927,0.19038082659244537
928,0.23285529017448425
929,0.22886846959590912
930,0.22901754081249237
931,0.22263288497924805
932,0.20862802863121033
933,0.3116834759712219
934,0.22069978713989258
935,0.2348705381155014
936,0.2107258290052414
937,0.18672680854797363
938,0.1926976889371872
939,0.22352242469787598
940,0.34904542565345764
941,0.19671331346035004
942,0.3042130470275879
943,0.20554794371128082
944,0.2225838005542755
945,0.26019391417503357
946,0.24313148856163025
947,0.20133855938911438
948,0.22319862246513367
949,0.16423407196998596
950,0.2449035942554474
951,0.23472261428833008
952,0.19821223616600037
953,0.19801008701324463
954,0.18460741639137268
955,0.20615659654140472
956,0.2160903811454773
957,0.20247754454612732
958,0.2385890781879425
959,0.19267648458480835
960,0.2071385681629181
961,0.22811239957809448
962,0.21361498534679413
963,0.23187632858753204
964,0.21626964211463928
965,0.22408661246299744
966,0.23550096154212952
967,0.31172770261764526
968,0.1813076138496399
969,0.15831083059310913
970,0.20611491799354553
971,0.23001453280448914
972,0.16870324313640594
973,0.2788441777229309
974,0.20420753955841064
975,0.22423025965690613
976,0.22839999198913574
977,0.17678970098495483
978,0.26313698291778564
979,0.22124281525611877
980,0.2044115960597992
981,0.18929988145828247
982,0.223175048828125
983,0.1904846578836441
984,0.19420596957206726
985,0.23323696851730347
986,0.21175768971443176
987,0.21094155311584473
988,0.2890487015247345
989,0.2738196849822998
990,0.18816950917243958
991,0.3748869299888611
992,0.20694200694561005
993,0.1820027232170105
994,0.21806322038173676
995,0.20661413669586182
996,0.2098994255065918
997,0.18103760480880737
998,0.19063256680965424
999,0.1841748058795929
1000,0.21017193794250488
1001,0.18148548901081085
1002,0.22283653914928436
1003,0.24363954365253448
1004,0.1914772391319275
1005,0.32013875246047974
1006,0.21383318305015564
1007,0.2217543125152588
1008,0.2707661986351013
1009,0.18549081683158875
1010,0.22351637482643127
1011,0.23317843675613403
1012,0.225532665848732
1013,0.20720413327217102
1014,0.1898488700389862
1015,0.18650966882705688
1016,0.19004850089550018
1017,0.21302944421768188
1018,0.2127314805984497
1019,0.24107587337493896
1020,0.23685115575790405
1021,0.25428035855293274
1022,0.17505934834480286
1023,0.19620022177696228
1024,0.3082082271575928
1025,0.2310532033443451
1026,0.1793837547302246
1027,0.22227784991264343
1028,0.3148396611213684
1029,0.18903698027133942
1030,0.22164732217788696
1031,0.2312471866607666
1032,0.18373829126358032
1033,0.22787247598171234
1034,0.2950422763824463
1035,0.2500600218772888
1036,0.1986783891916275
1037,0.21339702606201172
1038,0.2691363990306854
1039,0.21444419026374817
1040,0.21662244200706482
1041,0.19759276509284973
1042,0.20501866936683655
1043,0.20752361416816711
1044,0.2156035602092743
1045,0.20196229219436646
1046,0.25649160146713257
1047,0.1797407865524292
1048,0.34837135672569275
1049,0.27410876750946045
1050,0.1943792998790741
1051,0.20496103167533875
1052,0.19232964515686035
1053,0.1988012194633484
1054,0.21750591695308685
1055,0.19780826568603516
1056,0.21233206987380981
1057,0.2696722447872162
1058,0.2128085196018219
1059,0.18871957063674927
1060,0.25896942615509033
1061,0.20773622393608093
1062,0.22533348202705383
1063,0.1880648136138916
1064,0.19522841274738312
1065,0.18776527047157288
1066,0.18590524792671204
1067,0.1739218682050705
1068,0.25363689661026
1069,0.20243902504444122
1070,0.18361693620681763
1071,0.19539394974708557
1072,0.2318994402885437
1073,0.2276652455329895
1074,0.23854348063468933
1075,0.19667759537696838
1076,0.23218746483325958
1077,0.2064519226551056
1078,0.19464194774627686
1079,0.2724578380584717
1080,0.17316681146621704
1081,0.18053092062473297
1082,0.17778700590133667
1083,0.3112858533859253
1084,0.1746329963207245
1085,0.23834984004497528
1086,0.2577565014362335
1087,0.21282771229743958
1088,0.17046098411083221
1089,0.18951758742332458
1090,0.22555556893348694
1091,0.1905926614999771
1092,0.1790551394224167
1093,0.20133793354034424
1094,0.18945568799972534
1095,0.1962524950504303
1096,0.22587987780570984
1097,0.32086557149887085
1098,0.2090117335319519
1099,0.21823906898498535
1100,0.18212950229644775
1101,0.18154482543468475
1102,0.23882246017456055
1103,0.2562916874885559
1104,0.3417780101299286
1105,0.20545080304145813
1106,0.20941875874996185
1107,0.2036321759223938
1108,0.2062605917453766
1109,0.20293167233467102
1110,0.20034517347812653
1111,0.18501518666744232
1112,0.20237356424331665
1113,0.22949641942977905
1114,0.19339972734451294
1115,0.22005334496498108
1116,0.2057073563337326
1117,0.20241501927375793
1118,0.1755629926919937
1119,0.2223903238773346
1120,0.1939253807067871
1121,0.2461247444152832
1122,0.19928832352161407
1123,0.20458155870437622
1124,0.2141226828098297
1125,0.19366349279880524
1126,0.20141559839248657
1127,0.17828281223773956
1128,0.20973627269268036
1129,0.21877580881118774
1130,0.17702379822731018
1131,0.19059547781944275
1132,0.21773718297481537
1133,0.18891364336013794
1134,0.21421517431735992
1135,0.19577038288116455
1136,0.19597956538200378
1137,0.2634464502334595
1138,0.18081451952457428
1139,0.28911566734313965
1140,0.19508381187915802
1141,0.1975170373916626
1142,0.22399526834487915
1143,0.21091949939727783
1144,0.20317032933235168
1145,0.2351905256509781
1146,0.18343302607536316
1147,0.17230236530303955
1148,0.18450917303562164
1149,0.24921581149101257
1150,0.296488493680954
1151,0.22968971729278564
1152,0.20356309413909912
1153,0.18292589485645294
1154,0.23270240426063538
1155,0.19837169349193573
1156,0.22818316519260406
1157,0.2249654233455658
1158,0.20958909392356873
1159,0.19358713924884796
1160,0.2111286222934723
1161,0.17889010906219482
1162,0.19361402094364166
1163,0.20013326406478882
1164,0.20721644163131714
1165,0.22021399438381195
1166,0.26373931765556335
1167,0.17322610318660736
1168,0.16245262324810028
1169,0.2411082535982132
1170,0.2203446626663208
1171,0.18814334273338318
1172,0.2883254289627075
1173,0.19257184863090515
1174,0.17087066173553467
1175,0.1789422631263733
1176,0.18920475244522095
1177,0.2524760961532593
1178,0.1788853108882904
1179,0.23064589500427246
1180,0.26165056228637695
1181,0.21165624260902405
1182,0.28815945982933044
1183,0.21706558763980865
1184,0.16830743849277496
1185,0.18894809484481812
1186,0.24102753400802612
1187,0.18584933876991272
1188,0.17838844656944275
1189,0.29174044728279114
1190,0.21999314427375793
1191,0.23341332376003265
1192,0.19456297159194946
1193,0.20427198708057404
1194,0.16241241991519928
1195,0.16028986871242523
1196,0.18598726391792297
1197,0.20171725749969482
1198,0.2537575960159302
1199,0.2447386085987091
1200,0.18233560025691986
1201,0.20099025964736938
1202,0.18923020362854004
1203,0.2007928043603897
1204,0.29809173941612244
1205,0.22277683019638062
1206,0.21707439422607422
1207,0.21741177141666412
1208,0.20178252458572388
1209,0.17673781514167786
1210,0.18454135954380035
1211,0.18942642211914062
1212,0.32936304807662964
1213,0.15186741948127747
1214,0.2194904386997223
1215,0.288516104221344
1216,0.1592271327972412
1217,0.2054164856672287
1218,0.17262208461761475
1219,0.2072155773639679
1220,0.18130505084991455
1221,0.18241217732429504
1222,0.31528526544570923
1223,0.2411407232284546
1224,0.17967991530895233
1225,0.17728480696678162
1226,0.26831570267677307
1227,0.20792590081691742
1228,0.20046506822109222
1229,0.17543306946754456
1230,0.20480072498321533
1231,0.18046806752681732
1232,0.30621078610420227
1233,0.23790927231311798
1234,0.2727915644645691
1235,0.16889730095863342
1236,0.18050692975521088
1237,0.17990562319755554
1238,0.1862141489982605
1239,0.25200557708740234
1240,0.18825802206993103
1241,0.18586312234401703
1242,0.20348554849624634
1243,0.18671083450317383
1244,0.24111014604568481
1245,0.21881797909736633
1246,0.20314213633537292
1247,0.2044905126094818
1248,0.19096872210502625
1249,0.1934792399406433
1250,0.2147825062274933
1251,0.20072714984416962
1252,0.21259520947933197
1253,0.20809441804885864
