,Loss
147,0.2539230287075043
148,0.2719840705394745
149,0.2441861778497696
150,0.24899625778198242
151,0.23268963396549225
152,0.2505422532558441
153,0.2408464550971985
154,0.24179735779762268
155,0.22624173760414124
156,0.22970205545425415
157,0.2409515082836151
158,0.26811379194259644
159,0.23912522196769714
160,0.23650971055030823
161,0.24379414319992065
162,0.24665102362632751
163,0.28070372343063354
164,0.23357081413269043
165,0.2526876628398895
166,0.2692018151283264
167,0.3000638782978058
168,0.24031107127666473
169,0.22547654807567596
170,0.24242228269577026
171,0.3003128170967102
172,0.22818872332572937
173,0.2076302319765091
174,0.2769264280796051
175,0.24044083058834076
176,0.2304391860961914
177,0.22125056385993958
178,0.2298000156879425
179,0.2290339320898056
180,0.2079683542251587
181,0.2349565327167511
182,0.2628212869167328
183,0.20276235044002533
184,0.2189842164516449
185,0.21282850205898285
186,0.2356826514005661
187,0.19673602283000946
188,0.18991738557815552
189,0.21818090975284576
190,0.2233060598373413
191,0.20407098531723022
192,0.23083744943141937
193,0.2025991529226303
194,0.20166611671447754
195,0.2195580154657364
196,0.21051006019115448
197,0.2182452231645584
198,0.20286616683006287
199,0.21234825253486633
200,0.21432864665985107
201,0.19721820950508118
202,0.2694907784461975
203,0.19675247371196747
204,0.2106279730796814
205,0.19432061910629272
206,0.2047068327665329
207,0.2051943838596344
208,0.19518963992595673
209,0.18919047713279724
210,0.223932683467865
211,0.19343991577625275
212,0.22494985163211823
213,0.20235928893089294
214,0.1837909072637558
215,0.19161254167556763
216,0.21342504024505615
217,0.20774027705192566
218,0.19620123505592346
219,0.22378922998905182
220,0.22849689424037933
221,0.2139866203069687
222,0.18155653774738312
223,0.18120650947093964
224,0.21998907625675201
225,0.2256842702627182
226,0.21452827751636505
227,0.2252943515777588
228,0.18983305990695953
229,0.18103651702404022
230,0.18285708129405975
231,0.21626201272010803
232,0.20293422043323517
233,0.21856988966464996
234,0.16766174137592316
235,0.21577149629592896
236,0.18158677220344543
237,0.187414288520813
238,0.24820202589035034
239,0.18630753457546234
240,0.2290613353252411
241,0.16342370212078094
242,0.19485653936862946
243,0.18580979108810425
244,0.1824154406785965
245,0.17511184513568878
246,0.19451583921909332
247,0.18891577422618866
248,0.16966348886489868
249,0.17879997193813324
250,0.17788854241371155
251,0.18703773617744446
252,0.18935458362102509
253,0.219123974442482
254,0.1889718472957611
255,0.1980588436126709
256,0.16691875457763672
257,0.20528548955917358
258,0.17342209815979004
259,0.20520058274269104
260,0.224677175283432
261,0.17969003319740295
262,0.2171846628189087
263,0.16157273948192596
264,0.1776653379201889
265,0.18288679420948029
266,0.1756511926651001
267,0.18568381667137146
268,0.25427594780921936
269,0.21877352893352509
270,0.1696258932352066
271,0.20049795508384705
272,0.18018579483032227
273,0.22060668468475342
274,0.1648854911327362
275,0.19405770301818848
276,0.18041010200977325
277,0.2142966389656067
278,0.20628494024276733
279,0.15705068409442902
280,0.1743820607662201
281,0.2108975052833557
282,0.18016557395458221
283,0.18115860223770142
284,0.1969917118549347
285,0.21236523985862732
286,0.1887298822402954
287,0.2010524868965149
288,0.15923143923282623
289,0.21007531881332397
290,0.17206968367099762
291,0.22336600720882416
292,0.16978135704994202
293,0.18926773965358734
294,0.17408908903598785
295,0.20655834674835205
296,0.1726919710636139
297,0.1816224604845047
298,0.16995088756084442
299,0.14261691272258759
300,0.19515274465084076
301,0.22334079444408417
302,0.17051921784877777
303,0.1960887759923935
304,0.17999032139778137
305,0.15657939016819
306,0.212734654545784
307,0.16380417346954346
308,0.15890395641326904
309,0.20612645149230957
310,0.16867218911647797
311,0.14720727503299713
312,0.14839249849319458
313,0.16346833109855652
314,0.1981298178434372
315,0.1698107123374939
316,0.1603560894727707
317,0.17135629057884216
318,0.22580818831920624
319,0.16493502259254456
320,0.15123102068901062
321,0.155617818236351
322,0.20624539256095886
323,0.16124066710472107
324,0.15634264051914215
325,0.165137380361557
326,0.1874377280473709
327,0.1606615036725998
328,0.18214434385299683
329,0.18380311131477356
330,0.1674979329109192
331,0.16726624965667725
332,0.19685609638690948
333,0.17019310593605042
334,0.1629738062620163
335,0.16831491887569427
336,0.18492741882801056
337,0.17733702063560486
338,0.18171939253807068
339,0.15185241401195526
340,0.17169663310050964
341,0.16769225895404816
342,0.16678157448768616
343,0.1748935878276825
344,0.19386617839336395
345,0.16582946479320526
346,0.1671418994665146
347,0.1631726324558258
348,0.15186971426010132
349,0.15616871416568756
350,0.16851632297039032
351,0.16260124742984772
352,0.16747115552425385
353,0.17412054538726807
354,0.15539878606796265
355,0.17466287314891815
356,0.15709072351455688
357,0.16360701620578766
358,0.19493243098258972
359,0.17483879625797272
360,0.1773635596036911
361,0.16571086645126343
362,0.17101837694644928
363,0.16622713208198547
364,0.20678766071796417
365,0.1772526204586029
366,0.14611145853996277
367,0.1524418145418167
368,0.1869744062423706
369,0.15952914953231812
370,0.15447348356246948
371,0.16963407397270203
372,0.19467660784721375
373,0.17523550987243652
374,0.15072165429592133
375,0.15276946127414703
376,0.15722931921482086
377,0.163332000374794
378,0.15560287237167358
379,0.16065268218517303
380,0.17928670346736908
381,0.16347898542881012
382,0.1686837524175644
383,0.15579605102539062
384,0.17463596165180206
385,0.17836998403072357
386,0.15553365647792816
387,0.15696609020233154
388,0.16079853475093842
389,0.15637415647506714
390,0.144900381565094
391,0.16974978148937225
392,0.14028342068195343
393,0.17064142227172852
394,0.1697719544172287
395,0.14757570624351501
396,0.2204376459121704
397,0.16529814898967743
398,0.18705318868160248
399,0.21724770963191986
400,0.15223361551761627
401,0.14696666598320007
402,0.160382479429245
403,0.16814817488193512
404,0.1703529953956604
405,0.16199350357055664
406,0.15881440043449402
407,0.19300004839897156
408,0.1757855862379074
409,0.16704316437244415
410,0.206039696931839
411,0.15984037518501282
412,0.18459011614322662
413,0.19237831234931946
414,0.16618509590625763
415,0.15635284781455994
416,0.16455872356891632
417,0.16714338958263397
418,0.21951882541179657
419,0.16400955617427826
420,0.1728004813194275
421,0.15607790648937225
422,0.14565344154834747
423,0.17023427784442902
424,0.14674876630306244
425,0.1760924905538559
426,0.1810356229543686
427,0.16848798096179962
428,0.16045689582824707
429,0.22759297490119934
430,0.14473558962345123
431,0.16264069080352783
432,0.20790930092334747
433,0.15096721053123474
434,0.18530677258968353
435,0.1663392335176468
436,0.1617041975259781
437,0.1506580114364624
438,0.1520804911851883
439,0.1912686824798584
440,0.175566628575325
441,0.1570749282836914
442,0.1319846212863922
443,0.24793221056461334
444,0.15813149511814117
445,0.16465432941913605
446,0.14317849278450012
447,0.17653848230838776
448,0.14078016579151154
449,0.1809980571269989
450,0.14947885274887085
451,0.166995570063591
452,0.1642981320619583
453,0.17957985401153564
454,0.1571563184261322
455,0.16036684811115265
456,0.19604435563087463
457,0.14347736537456512
458,0.14204221963882446
459,0.1640482395887375
460,0.16860097646713257
461,0.15437504649162292
462,0.1621175855398178
463,0.16908137500286102
464,0.18282310664653778
465,0.17550502717494965
466,0.15792855620384216
467,0.13133607804775238
468,0.18964102864265442
469,0.2133270502090454
470,0.1553003340959549
471,0.1900193840265274
472,0.1407337188720703
473,0.20223583281040192
474,0.1291165053844452
475,0.16121985018253326
476,0.15159381926059723
477,0.13260340690612793
478,0.15254658460617065
479,0.19929014146327972
480,0.1833810657262802
481,0.14200428128242493
482,0.15322363376617432
483,0.15749594569206238
484,0.14224109053611755
485,0.1623237580060959
486,0.18024729192256927
487,0.14170925319194794
488,0.15986114740371704
489,0.15070587396621704
490,0.14928379654884338
491,0.14097276329994202
492,0.16656586527824402
493,0.2052028775215149
494,0.19805459678173065
495,0.13119365274906158
496,0.1874508261680603
497,0.17180082201957703
498,0.15485766530036926
499,0.21704424917697906
500,0.162215918302536
501,0.15364637970924377
502,0.16293035447597504
503,0.1412341147661209
504,0.14890354871749878
505,0.15811029076576233
506,0.12313002347946167
507,0.13229143619537354
508,0.15689603984355927
509,0.14547662436962128
510,0.15554235875606537
511,0.15392343699932098
512,0.16240452229976654
513,0.1641545444726944
514,0.1642906218767166
515,0.13230565190315247
516,0.15822677314281464
517,0.1390964537858963
518,0.14237971603870392
519,0.17021873593330383
520,0.14465008676052094
521,0.14238028228282928
522,0.12326139211654663
523,0.16653090715408325
524,0.1698586791753769
525,0.14522628486156464
526,0.1549917459487915
527,0.14837387204170227
528,0.13888876140117645
529,0.1586463451385498
530,0.1658058911561966
531,0.1659626066684723
532,0.15508922934532166
533,0.14468321204185486
534,0.1770317554473877
535,0.1251431256532669
536,0.145036980509758
537,0.2088925838470459
538,0.14268268644809723
539,0.14020200073719025
540,0.17660576105117798
541,0.1519058346748352
542,0.16496625542640686
543,0.15987011790275574
544,0.1430233269929886
545,0.14257210493087769
546,0.1374804675579071
547,0.15818016231060028
548,0.14971348643302917
549,0.14150938391685486
550,0.15011043846607208
551,0.15037012100219727
552,0.14494793117046356
553,0.14926038682460785
554,0.14265307784080505
555,0.1536223292350769
556,0.14221805334091187
557,0.14131341874599457
558,0.13522864878177643
559,0.13082262873649597
560,0.16405080258846283
561,0.15114359557628632
562,0.19479411840438843
563,0.14632335305213928
564,0.1479547768831253
565,0.13302338123321533
566,0.14411772787570953
567,0.14157408475875854
568,0.1429886519908905
569,0.13867835700511932
570,0.21430374681949615
571,0.15036450326442719
572,0.15993885695934296
573,0.15882965922355652
574,0.15182675421237946
575,0.14317579567432404
576,0.13051433861255646
577,0.15897753834724426
578,0.15141752362251282
579,0.13918641209602356
580,0.14259710907936096
581,0.1777215301990509
582,0.12766997516155243
583,0.13747698068618774
584,0.2868005633354187
585,0.14226792752742767
586,0.14821694791316986
587,0.15162016451358795
588,0.14986735582351685
589,0.12518037855625153
590,0.1278901994228363
591,0.15892305970191956
592,0.15332144498825073
593,0.142948716878891
594,0.1463189423084259
595,0.15854792296886444
596,0.14033615589141846
597,0.16615574061870575
598,0.15094053745269775
599,0.13849005103111267
600,0.1314605325460434
601,0.15353937447071075
602,0.146306574344635
603,0.13658905029296875
604,0.1530712991952896
605,0.14646829664707184
606,0.1309775561094284
607,0.16262274980545044
608,0.1496219038963318
609,0.16102026402950287
610,0.1399262696504593
611,0.1868324726819992
612,0.14011624455451965
613,0.16384419798851013
614,0.1473468691110611
615,0.1566639095544815
616,0.14463436603546143
617,0.1471446454524994
618,0.16970203816890717
619,0.16953037679195404
620,0.13290734589099884
621,0.17555172741413116
622,0.146541565656662
623,0.1852428913116455
624,0.14888852834701538
625,0.1733044534921646
626,0.1485162079334259
627,0.15399998426437378
628,0.1459704488515854
629,0.14335693418979645
630,0.1463080644607544
631,0.13763681054115295
632,0.1530129760503769
633,0.18507224321365356
634,0.15907858312129974
635,0.13068139553070068
636,0.19809740781784058
637,0.13746826350688934
638,0.1931711584329605
639,0.1446913629770279
640,0.15369156002998352
641,0.13529890775680542
642,0.14038720726966858
643,0.16296237707138062
644,0.1373879760503769
645,0.13960084319114685
646,0.14319172501564026
647,0.1399764120578766
648,0.19568634033203125
649,0.12430394440889359
650,0.12984555959701538
651,0.13293397426605225
652,0.1382419317960739
653,0.12442632019519806
654,0.15040089190006256
655,0.1517869085073471
656,0.1319539099931717
657,0.13896532356739044
658,0.16226117312908173
659,0.15985089540481567
660,0.13938677310943604
661,0.1465381532907486
662,0.16378606855869293
663,0.14446797966957092
664,0.1724930703639984
665,0.15011316537857056
666,0.12520326673984528
667,0.16031414270401
668,0.1256781816482544
669,0.14402630925178528
670,0.15063531696796417
671,0.19591525197029114
672,0.1427168995141983
673,0.13938778638839722
674,0.14713306725025177
675,0.14875471591949463
676,0.13469241559505463
677,0.13866503536701202
678,0.13410748541355133
679,0.14145755767822266
680,0.1488785445690155
681,0.14999686181545258
682,0.13005544245243073
683,0.16170810163021088
684,0.1284472793340683
685,0.11525803804397583
686,0.14232754707336426
687,0.14183306694030762
688,0.1459733545780182
689,0.17998746037483215
690,0.1355898380279541
691,0.15185905992984772
692,0.1412360668182373
693,0.13175296783447266
694,0.14959196746349335
695,0.13969701528549194
696,0.15762127935886383
697,0.1430816501379013
698,0.1257781982421875
699,0.17977601289749146
700,0.13996466994285583
701,0.1515689492225647
702,0.1324416548013687
703,0.14510682225227356
704,0.14566582441329956
705,0.13869164884090424
706,0.13672788441181183
707,0.15621882677078247
708,0.128090962767601
709,0.13322758674621582
710,0.13277755677700043
711,0.1671082228422165
712,0.15801307559013367
713,0.1411944180727005
714,0.13795499503612518
715,0.11940973252058029
716,0.15474072098731995
717,0.14195242524147034
718,0.13390031456947327
719,0.15638676285743713
720,0.1394437551498413
721,0.14702266454696655
722,0.1410074234008789
723,0.20242924988269806
724,0.11811167746782303
725,0.13855168223381042
726,0.12671814858913422
727,0.1791071891784668
728,0.1332467496395111
729,0.14519545435905457
730,0.16599038243293762
731,0.13325229287147522
732,0.1448146104812622
733,0.13881446421146393
734,0.11626467108726501
735,0.13600826263427734
736,0.15482944250106812
737,0.13974738121032715
738,0.17212356626987457
739,0.14638978242874146
740,0.12131723761558533
741,0.13068076968193054
742,0.14007501304149628
743,0.13933585584163666
744,0.12500648200511932
745,0.1906213015317917
746,0.14438515901565552
747,0.14695771038532257
748,0.13117186725139618
749,0.12494509667158127
750,0.1396326720714569
751,0.13742199540138245
752,0.13844706118106842
753,0.14638827741146088
754,0.16039817035198212
755,0.16043098270893097
756,0.14145825803279877
757,0.13550348579883575
758,0.12008267641067505
759,0.1106078177690506
760,0.1338953971862793
761,0.13944481313228607
762,0.13522562384605408
763,0.1268986612558365
764,0.13738961517810822
765,0.1663546860218048
766,0.1280340999364853
767,0.16628465056419373
768,0.15143230557441711
769,0.1905437409877777
770,0.13165923953056335
771,0.13808146119117737
772,0.12549112737178802
773,0.2530706524848938
774,0.17310653626918793
775,0.11530090868473053
776,0.15461841225624084
777,0.12694327533245087
778,0.13243621587753296
779,0.15711252391338348
780,0.14255034923553467
781,0.13258598744869232
782,0.13301242887973785
783,0.15134020149707794
784,0.11968006938695908
785,0.12833823263645172
786,0.16061604022979736
787,0.13637219369411469
788,0.10863310098648071
789,0.19767440855503082
790,0.11892685294151306
791,0.16101621091365814
792,0.14142093062400818
793,0.11993709206581116
794,0.14025118947029114
795,0.1566483974456787
796,0.13770875334739685
797,0.17847959697246552
798,0.14423692226409912
799,0.15105758607387543
800,0.1445990651845932
801,0.1947052925825119
802,0.1483619213104248
803,0.13446390628814697
804,0.1286706179380417
805,0.14492131769657135
806,0.12119001895189285
807,0.13052913546562195
808,0.13260670006275177
809,0.13654935359954834
810,0.12798209488391876
811,0.13898992538452148
812,0.12209665030241013
813,0.14633332192897797
814,0.16205336153507233
815,0.1515723466873169
816,0.19295215606689453
817,0.1283181607723236
818,0.12856264412403107
819,0.12556177377700806
820,0.14260433614253998
821,0.1412605345249176
822,0.1291721761226654
823,0.11793803423643112
824,0.17087630927562714
825,0.14605361223220825
826,0.13666699826717377
827,0.13504371047019958
828,0.13461443781852722
829,0.12686629593372345
830,0.12586916983127594
831,0.13522711396217346
832,0.12410246580839157
833,0.13354866206645966
834,0.1150660589337349
835,0.12689438462257385
836,0.14134210348129272
837,0.13792409002780914
838,0.11224814504384995
839,0.10896648466587067
840,0.17869459092617035
841,0.18376970291137695
842,0.14667366445064545
843,0.12065540254116058
844,0.11855857819318771
845,0.14972862601280212
846,0.1287340372800827
847,0.11176963150501251
848,0.13686715066432953
849,0.1224784255027771
850,0.1051836907863617
851,0.15227849781513214
852,0.1206660196185112
853,0.13472098112106323
854,0.1310296207666397
855,0.16445331275463104
856,0.1308760792016983
857,0.14984619617462158
858,0.12009857594966888
859,0.11936543881893158
860,0.12467581778764725
861,0.12994611263275146
862,0.13623426854610443
863,0.12239263206720352
864,0.1261652559041977
865,0.11517897248268127
866,0.13079041242599487
867,0.1311376988887787
868,0.1277620494365692
869,0.12938706576824188
870,0.18012000620365143
871,0.13501279056072235
872,0.1583743840456009
873,0.12230541557073593
874,0.1351870745420456
875,0.1342092901468277
876,0.11602608859539032
877,0.13957679271697998
878,0.12812693417072296
879,0.1222013607621193
880,0.13307330012321472
881,0.11860653758049011
882,0.13810448348522186
883,0.12814635038375854
884,0.14070048928260803
885,0.13782694935798645
886,0.17136763036251068
887,0.162037193775177
888,0.15727868676185608
889,0.13333198428153992
890,0.11761563271284103
891,0.11190181225538254
892,0.1123848706483841
893,0.15157972276210785
894,0.1835213005542755
895,0.14784777164459229
896,0.12345456331968307
897,0.13532577455043793
898,0.1391918808221817
899,0.16447986662387848
900,0.13504381477832794
901,0.15508098900318146
902,0.15104292333126068
903,0.12346120178699493
904,0.20613691210746765
905,0.1409246027469635
906,0.12549751996994019
907,0.11267934739589691
908,0.12811486423015594
909,0.12824201583862305
910,0.14330485463142395
911,0.1266891211271286
912,0.12525944411754608
913,0.1289886087179184
914,0.13736453652381897
915,0.12858030200004578
916,0.14230282604694366
917,0.1406095027923584
918,0.17025725543498993
919,0.14191265404224396
920,0.12562336027622223
921,0.15632468461990356
922,0.1331043839454651
923,0.13280850648880005
924,0.1492026448249817
925,0.10577219724655151
926,0.1344335675239563
927,0.1026386171579361
928,0.12496548891067505
929,0.11370515078306198
930,0.17964451014995575
931,0.1296277940273285
932,0.12940365076065063
933,0.14854079484939575
934,0.11297818273305893
935,0.13181105256080627
936,0.1284942924976349
937,0.14737753570079803
938,0.21292871236801147
939,0.13421739637851715
940,0.13076439499855042
941,0.12116196006536484
942,0.11115559190511703
943,0.1437150239944458
944,0.11521299183368683
945,0.14676670730113983
946,0.13006755709648132
947,0.12574782967567444
948,0.13576121628284454
949,0.12262570858001709
950,0.1274598389863968
951,0.12705738842487335
952,0.11981368809938431
953,0.12239684164524078
954,0.11490876227617264
955,0.16288244724273682
956,0.1271628737449646
957,0.16315652430057526
958,0.12036539614200592
959,0.12979435920715332
960,0.16165974736213684
961,0.1348688006401062
962,0.1416354477405548
963,0.15187230706214905
964,0.15970824658870697
965,0.14076580107212067
966,0.13987882435321808
967,0.11731787025928497
968,0.10626643151044846
969,0.11855070292949677
970,0.16930802166461945
971,0.11455059051513672
972,0.12056748569011688
973,0.1413411945104599
974,0.13282708823680878
975,0.1269960254430771
976,0.10261604934930801
977,0.14124363660812378
978,0.14822012186050415
979,0.12725642323493958
980,0.11769609153270721
981,0.11892365664243698
982,0.14127235114574432
983,0.15856769680976868
984,0.13826388120651245
985,0.12905235588550568
986,0.20251567661762238
987,0.15759511291980743
988,0.13247966766357422
989,0.14814817905426025
990,0.14845921099185944
991,0.12989559769630432
992,0.20955964922904968
993,0.14068485796451569
994,0.15722142159938812
995,0.12150927633047104
996,0.12026779353618622
997,0.12847130000591278
998,0.11929984390735626
999,0.16312427818775177
1000,0.13861334323883057
1001,0.1424279361963272
1002,0.15034016966819763
1003,0.16268926858901978
1004,0.18507198989391327
1005,0.1866554319858551
1006,0.12485695630311966
1007,0.15950514376163483
1008,0.12490861117839813
1009,0.1288209855556488
1010,0.14255069196224213
1011,0.12477702647447586
1012,0.22104215621948242
1013,0.1282222867012024
1014,0.12567248940467834
1015,0.12262231856584549
1016,0.20197345316410065
1017,0.12202658504247665
1018,0.11439294368028641
1019,0.12788470089435577
1020,0.16490526497364044
1021,0.1298970878124237
1022,0.10849376022815704
1023,0.12627951800823212
1024,0.12660719454288483
1025,0.1282949298620224
1026,0.16479896008968353
1027,0.12258114665746689
1028,0.1322941929101944
1029,0.10496387630701065
1030,0.15038229525089264
1031,0.14807546138763428
1032,0.14628712832927704
1033,0.12138180434703827
1034,0.10050995647907257
1035,0.1593659669160843
1036,0.12221617996692657
1037,0.11573908478021622
1038,0.1419699341058731
1039,0.12173400819301605
1040,0.11252468079328537
1041,0.1476532369852066
1042,0.12092038989067078
1043,0.12958595156669617
1044,0.11265018582344055
1045,0.1941296011209488
1046,0.13748836517333984
1047,0.14054293930530548
1048,0.121343232691288
1049,0.13522876799106598
1050,0.10940312594175339
1051,0.12855276465415955
1052,0.13027796149253845
1053,0.11870229244232178
1054,0.13671374320983887
1055,0.14716704189777374
1056,0.15547510981559753
1057,0.21850652992725372
1058,0.1248311847448349
1059,0.14348353445529938
1060,0.16712144017219543
1061,0.11440432071685791
1062,0.12094087898731232
1063,0.15035568177700043
1064,0.1360316276550293
1065,0.11376448720693588
1066,0.1404726207256317
1067,0.11305136233568192
1068,0.18416041135787964
1069,0.09944086521863937
1070,0.19196559488773346
1071,0.13835349678993225
1072,0.12825439870357513
1073,0.11940772086381912
1074,0.15097369253635406
1075,0.11700688302516937
1076,0.17780175805091858
1077,0.14173272252082825
1078,0.1460517793893814
1079,0.11144721508026123
1080,0.15556293725967407
1081,0.12812787294387817
1082,0.11210011690855026
1083,0.18128833174705505
1084,0.1225210502743721
1085,0.10979471355676651
1086,0.12097074836492538
1087,0.13552042841911316
1088,0.14940422773361206
1089,0.11669938266277313
1090,0.12333853542804718
1091,0.13987110555171967
1092,0.1155434176325798
1093,0.1238388642668724
1094,0.17809271812438965
1095,0.13251203298568726
1096,0.117454893887043
1097,0.12610669434070587
1098,0.11354123055934906
1099,0.124757319688797
1100,0.1048438549041748
1101,0.13338014483451843
1102,0.1056409403681755
1103,0.1373051404953003
1104,0.13544517755508423
1105,0.11368361115455627
1106,0.13168048858642578
1107,0.10411743819713593
1108,0.19930699467658997
1109,0.11055317521095276
1110,0.11373690515756607
1111,0.12017855793237686
1112,0.1032119169831276
1113,0.16357246041297913
1114,0.11307309567928314
1115,0.1196521520614624
1116,0.12702025473117828
1117,0.09868292510509491
1118,0.12050094455480576
1119,0.12115593999624252
1120,0.16285531222820282
1121,0.1163206472992897
1122,0.14535050094127655
1123,0.11664047837257385
1124,0.11609850078821182
1125,0.1445338875055313
1126,0.12665234506130219
1127,0.11573049426078796
1128,0.12646891176700592
1129,0.1175297200679779
1130,0.1470293402671814
1131,0.137734517455101
1132,0.13469921052455902
1133,0.10958148539066315
1134,0.11186137795448303
1135,0.12407087534666061
1136,0.1342463344335556
1137,0.1294267624616623
1138,0.10612767189741135
1139,0.11789555102586746
1140,0.13472133874893188
1141,0.1359628289937973
1142,0.1344827562570572
1143,0.12658463418483734
1144,0.14358581602573395
1145,0.11489269882440567
1146,0.19103452563285828
1147,0.18643172085285187
1148,0.1217288002371788
1149,0.1273619383573532
1150,0.10410505533218384
1151,0.09988345950841904
1152,0.13294443488121033
1153,0.10890763998031616
1154,0.1316751092672348
1155,0.12506908178329468
1156,0.2594642639160156
1157,0.12002125382423401
1158,0.10608552396297455
1159,0.1063200980424881
1160,0.14288479089736938
1161,0.12915530800819397
1162,0.12972739338874817
1163,0.1304364949464798
1164,0.11560603976249695
1165,0.13493749499320984
1166,0.11673501878976822
1167,0.11969700455665588
1168,0.14877310395240784
1169,0.11432810872793198
1170,0.12851005792617798
1171,0.12432745844125748
1172,0.12771986424922943
1173,0.1505078822374344
1174,0.12979839742183685
1175,0.14776131510734558
1176,0.12551134824752808
1177,0.12719666957855225
1178,0.21335044503211975
1179,0.11232917010784149
1180,0.11165893077850342
1181,0.12173981219530106
1182,0.19439992308616638
1183,0.11624046415090561
1184,0.12905775010585785
1185,0.11635755747556686
1186,0.13328590989112854
1187,0.12334569543600082
1188,0.13552260398864746
1189,0.1285034716129303
1190,0.12947092950344086
1191,0.12695425748825073
1192,0.12575902044773102
1193,0.13738879561424255
1194,0.10562130063772202
1195,0.11488276720046997
1196,0.23278504610061646
1197,0.09877032786607742
1198,0.18358540534973145
1199,0.1366051286458969
1200,0.13137587904930115
1201,0.206542506814003
1202,0.19390752911567688
1203,0.13412825763225555
1204,0.12963466346263885
1205,0.12960503995418549
1206,0.14224624633789062
1207,0.11192036420106888
1208,0.13239337503910065
1209,0.1267140656709671
1210,0.12369277328252792
1211,0.12006012350320816
1212,0.1304021030664444
1213,0.11959370225667953
1214,0.1238238587975502
1215,0.1455731987953186
1216,0.15657201409339905
1217,0.1266920566558838
1218,0.13867267966270447
1219,0.11797749251127243
1220,0.12745124101638794
1221,0.12331590056419373
1222,0.12268349528312683
1223,0.12933681905269623
1224,0.12208400666713715
1225,0.15199774503707886
1226,0.14165633916854858
1227,0.1707983911037445
1228,0.18385306000709534
1229,0.1386454701423645
1230,0.11157434433698654
1231,0.21148191392421722
1232,0.13634443283081055
1233,0.09538968652486801
1234,0.10962844640016556
1235,0.10095616430044174
1236,0.12498113512992859
1237,0.11715687066316605
1238,0.10923019051551819
1239,0.12573553621768951
1240,0.11223135143518448
1241,0.127624049782753
1242,0.15901774168014526
1243,0.1133110374212265
1244,0.10726508498191833
1245,0.11381060630083084
1246,0.1119873896241188
1247,0.14349539577960968
1248,0.19604146480560303
1249,0.12156910449266434
1250,0.12320640683174133
1251,0.11261794716119766
